"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Push 2new","13 Dec 2025, 16:00","13 Dec 2025, 16:54","","Single Arm Landmine Press (Barbell)",,"",1,"normal",180,10,,,
"Push 2new","13 Dec 2025, 16:00","13 Dec 2025, 16:54","","Single Arm Landmine Press (Barbell)",,"",2,"normal",180,10,,,
"Push 2new","13 Dec 2025, 16:00","13 Dec 2025, 16:54","","Face Pull",,"",0,"normal",72.5,10,,,
"Push 2new","13 Dec 2025, 16:00","13 Dec 2025, 16:54","","Face Pull",,"",1,"normal",72.5,10,,,
"Push 2new","13 Dec 2025, 16:00","13 Dec 2025, 16:54","","Face Pull",,"",2,"normal",72.5,10,,,
"Push 2new","13 Dec 2025, 16:00","13 Dec 2025, 16:54","","Triceps Dip",,"",0,"normal",,10,,,
"Push 2new","13 Dec 2025, 16:00","13 Dec 2025, 16:54","","Triceps Dip",,"",1,"normal",,10,,,
"Push 2new","13 Dec 2025, 16:00","13 Dec 2025, 16:54","","Triceps Dip",,"",2,"normal",,10,,,
"Push 2new","13 Dec 2025, 16:00","13 Dec 2025, 16:54","","Triceps Pushdown",,"",0,"normal",72.5,10,,,
"Push 2new","13 Dec 2025, 16:00","13 Dec 2025, 16:54","","Triceps Pushdown",,"",1,"normal",95,10,,,
"Push 2new","13 Dec 2025, 16:00","13 Dec 2025, 16:54","","Triceps Pushdown",,"",2,"normal",95,10,,,
"Push 2new","13 Dec 2025, 16:00","13 Dec 2025, 16:54","","Triceps Pushdown",,"",3,"normal",72.5,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","Pull Up",,"3 grips",0,"normal",,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","Pull Up",,"3 grips",1,"normal",,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","Pull Up",,"3 grips",2,"normal",,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","T Bar Row",,"",0,"normal",160,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","T Bar Row",,"",1,"normal",160,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","T Bar Row",,"",2,"normal",160,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","T Bar Row",,"",3,"normal",160,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","Lat Pulldown (Cable)",,"Multi grip - end long head partials",0,"normal",160,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","Lat Pulldown (Cable)",,"Multi grip - end long head partials",1,"normal",180,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","Lat Pulldown (Cable)",,"Multi grip - end long head partials",2,"normal",180,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","Lat Pulldown (Cable)",,"Multi grip - end long head partials",3,"normal",140,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","Bicep Curl (Cable)",,"Ez bar",0,"normal",75,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","Bicep Curl (Cable)",,"Ez bar",1,"normal",75,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","Bicep Curl (Cable)",,"Ez bar",2,"normal",75,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","Hammer Curl (Dumbbell)",,"",0,"normal",80,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","Hammer Curl (Dumbbell)",,"",1,"normal",70,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","Hammer Curl (Dumbbell)",,"",2,"normal",70,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","Concentration Curl",,"",0,"normal",50,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","Concentration Curl",,"",1,"normal",50,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","Concentration Curl",,"",2,"normal",50,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","Shrug (Dumbbell)",,"",0,"normal",160,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","Shrug (Dumbbell)",,"",1,"normal",160,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","Shrug (Dumbbell)",,"",2,"normal",160,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","Rear Delt Reverse Fly (Cable)",,"",0,"normal",35,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","Rear Delt Reverse Fly (Cable)",,"",1,"normal",45,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","Rear Delt Reverse Fly (Cable)",,"",2,"normal",45,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","Reverse Curl (Barbell)",,"",0,"normal",45,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","Reverse Curl (Barbell)",,"",1,"normal",45,10,,,
"Pull 2","6 Dec 2025, 16:49","6 Dec 2025, 17:43","","Reverse Curl (Barbell)",,"",2,"normal",45,10,,,
"Push 1","15 Nov 2025, 17:53","15 Nov 2025, 19:09","","Bench Press (Barbell)",,"",0,"normal",135,10,,,
"Push 1","15 Nov 2025, 17:53","15 Nov 2025, 19:09","","Bench Press (Barbell)",,"",1,"normal",205,6,,,
"Push 1","15 Nov 2025, 17:53","15 Nov 2025, 19:09","","Bench Press (Barbell)",,"",2,"normal",205,6,,,
"Push 1","15 Nov 2025, 17:53","15 Nov 2025, 19:09","","Bench Press (Barbell)",,"",3,"normal",205,6,,,
"Push 1","15 Nov 2025, 17:53","15 Nov 2025, 19:09","","Bench Press (Barbell)",,"",4,"normal",205,6,,,
"Push 1","15 Nov 2025, 17:53","15 Nov 2025, 19:09","","Chest Dip (Weighted)",,"",0,"normal",45,10,,,
"Push 1","15 Nov 2025, 17:53","15 Nov 2025, 19:09","","Chest Dip (Weighted)",,"",1,"normal",45,10,,,
"Push 1","15 Nov 2025, 17:53","15 Nov 2025, 19:09","","Chest Dip (Weighted)",,"",2,"normal",45,10,,,
"Push 1","15 Nov 2025, 17:53","15 Nov 2025, 19:09","","Incline Bench Press (Dumbbell)",,"",0,"normal",170,6,,,
"Push 1","15 Nov 2025, 17:53","15 Nov 2025, 19:09","","Incline Bench Press (Dumbbell)",,"",1,"normal",170,7,,,
"Push 1","15 Nov 2025, 17:53","15 Nov 2025, 19:09","","Triceps Pushdown",,"",0,"normal",95,10,,,
"Push 1","15 Nov 2025, 17:53","15 Nov 2025, 19:09","","Triceps Pushdown",,"",1,"normal",95,10,,,
"Push 1","15 Nov 2025, 17:53","15 Nov 2025, 19:09","","Triceps Pushdown",,"",2,"normal",95,10,,,
"Push 1","15 Nov 2025, 17:53","15 Nov 2025, 19:09","","Triceps Pushdown",,"",3,"normal",72.5,10,,,
"Push 1","15 Nov 2025, 17:53","15 Nov 2025, 19:09","","Cable Fly Crossovers",,"",0,"normal",85,10,,,
"Push 1","15 Nov 2025, 17:53","15 Nov 2025, 19:09","","Cable Fly Crossovers",,"",1,"normal",85,10,,,
"Push 1","15 Nov 2025, 17:53","15 Nov 2025, 19:09","","Cable Fly Crossovers",,"",2,"normal",85,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Pull Up",,"",0,"normal",,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Pull Up",,"",1,"normal",,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Pull Up",,"",2,"normal",,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",200,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",220,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",200,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Seated Cable Row - V Grip (Cable)",,"",3,"normal",140,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Single Arm Cable Row",,"",0,"normal",140,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Single Arm Cable Row",,"",1,"normal",140,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Single Arm Cable Row",,"",2,"normal",140,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Single Arm Cable Row",,"",3,"normal",110,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Pendlay Row (Barbell)",,"",0,"normal",135,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Pendlay Row (Barbell)",,"",1,"normal",155,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Pendlay Row (Barbell)",,"",2,"normal",155,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Pendlay Row (Barbell)",,"",3,"normal",135,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Meadows Rows (Barbell)",,"",0,"normal",180,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Meadows Rows (Barbell)",,"",1,"normal",180,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Meadows Rows (Barbell)",,"",2,"normal",180,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Bicep Curl (Barbell)",,"",0,"normal",75,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Bicep Curl (Barbell)",,"",1,"normal",85,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Bicep Curl (Barbell)",,"",2,"normal",75,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Lateral Raise (Dumbbell)",,"",0,"normal",60,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Lateral Raise (Dumbbell)",,"",1,"normal",60,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Lateral Raise (Dumbbell)",,"",2,"normal",50,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Hammer Curl (Dumbbell)",,"",0,"normal",80,8,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Hammer Curl (Dumbbell)",,"",1,"normal",80,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Hammer Curl (Dumbbell)",,"",2,"normal",80,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Seated Palms Up Wrist Curl",,"",0,"normal",40,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Seated Palms Up Wrist Curl",,"",1,"normal",40,10,,,
"Pull 1","13 Nov 2025, 18:29","13 Nov 2025, 19:33","","Seated Palms Up Wrist Curl",,"",2,"normal",40,10,,,
"Legs 1","9 Nov 2025, 17:20","9 Nov 2025, 18:11","","Leg Extension (Machine)",,"",0,"normal",260,10,,,
"Legs 1","9 Nov 2025, 17:20","9 Nov 2025, 18:11","","Leg Extension (Machine)",,"",1,"normal",260,10,,,
"Legs 1","9 Nov 2025, 17:20","9 Nov 2025, 18:11","","Leg Extension (Machine)",,"",2,"normal",260,10,,,
"Legs 1","9 Nov 2025, 17:20","9 Nov 2025, 18:11","","Squat (Barbell)",,"",0,"normal",225,10,,,
"Legs 1","9 Nov 2025, 17:20","9 Nov 2025, 18:11","","Squat (Barbell)",,"",1,"normal",225,10,,,
"Legs 1","9 Nov 2025, 17:20","9 Nov 2025, 18:11","","Squat (Barbell)",,"",2,"normal",225,5,,,
"Legs 1","9 Nov 2025, 17:20","9 Nov 2025, 18:11","","Leg Press (Machine)",,"",0,"normal",450,10,,,
"Legs 1","9 Nov 2025, 17:20","9 Nov 2025, 18:11","","Leg Press (Machine)",,"",1,"normal",540,10,,,
"Legs 1","9 Nov 2025, 17:20","9 Nov 2025, 18:11","","Leg Press (Machine)",,"",2,"normal",540,10,,,
"Legs 1","9 Nov 2025, 17:20","9 Nov 2025, 18:11","","Calf Press (Machine)",,"",0,"normal",270,10,,,
"Legs 1","9 Nov 2025, 17:20","9 Nov 2025, 18:11","","Calf Press (Machine)",,"",1,"normal",270,10,,,
"Legs 1","9 Nov 2025, 17:20","9 Nov 2025, 18:11","","Calf Press (Machine)",,"",2,"normal",270,10,,,
"Legs 1","9 Nov 2025, 17:20","9 Nov 2025, 18:11","","Cable Crunch",,"",0,"normal",95,10,,,
"Legs 1","9 Nov 2025, 17:20","9 Nov 2025, 18:11","","Cable Crunch",,"",1,"normal",95,10,,,
"Legs 1","9 Nov 2025, 17:20","9 Nov 2025, 18:11","","Cable Crunch",,"",2,"normal",95,10,,,
"Legs 1","9 Nov 2025, 17:20","9 Nov 2025, 18:11","","Cable Crunch",,"",3,"normal",72.5,10,,,
"Push 2","8 Nov 2025, 17:11","8 Nov 2025, 18:21","","Incline Bench Press (Dumbbell)",,"",0,"normal",160,10,,,
"Push 2","8 Nov 2025, 17:11","8 Nov 2025, 18:21","","Incline Bench Press (Dumbbell)",,"",1,"normal",160,10,,,
"Push 2","8 Nov 2025, 17:11","8 Nov 2025, 18:21","","Incline Bench Press (Dumbbell)",,"",2,"normal",170,10,,,
"Push 2","8 Nov 2025, 17:11","8 Nov 2025, 18:21","","Incline Bench Press (Dumbbell)",,"",3,"normal",130,10,,,
"Push 2","8 Nov 2025, 17:11","8 Nov 2025, 18:21","","Overhead Press (Dumbbell)",,"",0,"normal",130,10,,,
"Push 2","8 Nov 2025, 17:11","8 Nov 2025, 18:21","","Overhead Press (Dumbbell)",,"",1,"normal",140,10,,,
"Push 2","8 Nov 2025, 17:11","8 Nov 2025, 18:21","","Overhead Press (Dumbbell)",,"",2,"normal",130,10,,,
"Push 2","8 Nov 2025, 17:11","8 Nov 2025, 18:21","","Landmine Press",,"",0,"normal",180,10,,,
"Push 2","8 Nov 2025, 17:11","8 Nov 2025, 18:21","","Landmine Press",,"",1,"normal",180,10,,,
"Push 2","8 Nov 2025, 17:11","8 Nov 2025, 18:21","","Landmine Press",,"",2,"normal",180,10,,,
"Push 2","8 Nov 2025, 17:11","8 Nov 2025, 18:21","","Bench Press - Close Grip (Barbell)",,"",0,"normal",135,10,,,
"Push 2","8 Nov 2025, 17:11","8 Nov 2025, 18:21","","Bench Press - Close Grip (Barbell)",,"",1,"normal",135,10,,,
"Push 2","8 Nov 2025, 17:11","8 Nov 2025, 18:21","","Bench Press - Close Grip (Barbell)",,"",2,"normal",135,10,,,
"Push 2","8 Nov 2025, 17:11","8 Nov 2025, 18:21","","Triceps Extension (Cable)",,"",0,"normal",72.5,10,,,
"Push 2","8 Nov 2025, 17:11","8 Nov 2025, 18:21","","Triceps Extension (Cable)",,"",1,"normal",80,10,,,
"Push 2","8 Nov 2025, 17:11","8 Nov 2025, 18:21","","Triceps Extension (Cable)",,"",2,"normal",80,10,,,
"Push 2","8 Nov 2025, 17:11","8 Nov 2025, 18:21","","Face Pull",,"",0,"normal",72.5,10,,,
"Push 2","8 Nov 2025, 17:11","8 Nov 2025, 18:21","","Face Pull",,"",1,"normal",72.5,10,,,
"Push 2","8 Nov 2025, 17:11","8 Nov 2025, 18:21","","Face Pull",,"",2,"normal",72.5,10,,,
"Push 2","8 Nov 2025, 17:11","8 Nov 2025, 18:21","","Cable Fly Crossovers",,"",0,"normal",75,10,,,
"Push 2","8 Nov 2025, 17:11","8 Nov 2025, 18:21","","Cable Fly Crossovers",,"",1,"normal",75,10,,,
"Push 2","8 Nov 2025, 17:11","8 Nov 2025, 18:21","","Cable Fly Crossovers",,"",2,"normal",75,10,,,
"Push 2","8 Nov 2025, 17:11","8 Nov 2025, 18:21","","Triceps Dip",,"",0,"normal",,10,,,
"Push 2","8 Nov 2025, 17:11","8 Nov 2025, 18:21","","Triceps Dip",,"",1,"normal",,10,,,
"Push 2","8 Nov 2025, 17:11","8 Nov 2025, 18:21","","Triceps Dip",,"",2,"normal",,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","Pull Up",,"3 grips",0,"normal",,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","Pull Up",,"3 grips",1,"normal",,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","Pull Up",,"3 grips",2,"normal",,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","T Bar Row",,"",0,"normal",160,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","T Bar Row",,"",1,"normal",180,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","T Bar Row",,"",2,"normal",180,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","T Bar Row",,"",3,"normal",180,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","Lat Pulldown (Cable)",,"Multi grip - end long head partials",0,"normal",180,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","Lat Pulldown (Cable)",,"Multi grip - end long head partials",1,"normal",200,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","Lat Pulldown (Cable)",,"Multi grip - end long head partials",2,"normal",200,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","Lat Pulldown (Cable)",,"Multi grip - end long head partials",3,"normal",140,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","Bicep Curl (Cable)",,"Ez bar",0,"normal",75,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","Bicep Curl (Cable)",,"Ez bar",1,"normal",75,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","Bicep Curl (Cable)",,"Ez bar",2,"normal",75,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","Hammer Curl (Dumbbell)",,"",0,"normal",90,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","Hammer Curl (Dumbbell)",,"",1,"normal",80,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","Hammer Curl (Dumbbell)",,"",2,"normal",80,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","Concentration Curl",,"",0,"normal",60,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","Concentration Curl",,"",1,"normal",50,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","Concentration Curl",,"",2,"normal",50,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","Shrug (Dumbbell)",,"",0,"normal",160,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","Shrug (Dumbbell)",,"",1,"normal",160,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","Shrug (Dumbbell)",,"",2,"normal",160,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","Rear Delt Reverse Fly (Cable)",,"",0,"normal",35,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","Rear Delt Reverse Fly (Cable)",,"",1,"normal",42.5,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","Rear Delt Reverse Fly (Cable)",,"",2,"normal",42.2,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","Reverse Curl (Barbell)",,"",0,"normal",75,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","Reverse Curl (Barbell)",,"",1,"normal",75,10,,,
"Pull 2","7 Nov 2025, 18:45","7 Nov 2025, 19:30","","Reverse Curl (Barbell)",,"",2,"normal",45,10,,,
"Push 1","3 Nov 2025, 18:30","3 Nov 2025, 19:31","","Bench Press (Barbell)",,"Mirror -12 stopper",0,"normal",135,10,,,
"Push 1","3 Nov 2025, 18:30","3 Nov 2025, 19:31","","Bench Press (Barbell)",,"Mirror -12 stopper",1,"normal",205,4,,,
"Push 1","3 Nov 2025, 18:30","3 Nov 2025, 19:31","","Bench Press (Barbell)",,"Mirror -12 stopper",2,"normal",205,8,,,
"Push 1","3 Nov 2025, 18:30","3 Nov 2025, 19:31","","Bench Press (Barbell)",,"Mirror -12 stopper",3,"normal",225,3,,,
"Push 1","3 Nov 2025, 18:30","3 Nov 2025, 19:31","","Bench Press (Barbell)",,"Mirror -12 stopper",4,"normal",185,6,,,
"Push 1","3 Nov 2025, 18:30","3 Nov 2025, 19:31","","Chest Dip (Weighted)",,"",0,"normal",45,10,,,
"Push 1","3 Nov 2025, 18:30","3 Nov 2025, 19:31","","Chest Dip (Weighted)",,"",1,"normal",45,10,,,
"Push 1","3 Nov 2025, 18:30","3 Nov 2025, 19:31","","Chest Dip (Weighted)",,"",2,"normal",45,10,,,
"Push 1","3 Nov 2025, 18:30","3 Nov 2025, 19:31","","Landmine Press",,"",0,"normal",180,10,,,
"Push 1","3 Nov 2025, 18:30","3 Nov 2025, 19:31","","Landmine Press",,"",1,"normal",180,10,,,
"Push 1","3 Nov 2025, 18:30","3 Nov 2025, 19:31","","Landmine Press",,"",2,"normal",180,10,,,
"Push 1","3 Nov 2025, 18:30","3 Nov 2025, 19:31","","Triceps Pushdown",,"",0,"normal",95,10,,,
"Push 1","3 Nov 2025, 18:30","3 Nov 2025, 19:31","","Triceps Pushdown",,"",1,"normal",95,10,,,
"Push 1","3 Nov 2025, 18:30","3 Nov 2025, 19:31","","Triceps Pushdown",,"",2,"normal",95,10,,,
"Push 1","3 Nov 2025, 18:30","3 Nov 2025, 19:31","","Triceps Pushdown",,"",3,"normal",72.5,10,,,
"Push 1","3 Nov 2025, 18:30","3 Nov 2025, 19:31","","Cable Fly Crossovers",,"",0,"normal",85,10,,,
"Push 1","3 Nov 2025, 18:30","3 Nov 2025, 19:31","","Cable Fly Crossovers",,"",1,"normal",95,10,,,
"Push 1","3 Nov 2025, 18:30","3 Nov 2025, 19:31","","Cable Fly Crossovers",,"",2,"normal",95,10,,,
"Push 1","3 Nov 2025, 18:30","3 Nov 2025, 19:31","","Wrist curl Cable",,"",0,"normal",72.5,10,,,
"Push 1","3 Nov 2025, 18:30","3 Nov 2025, 19:31","","Wrist curl Cable",,"",1,"normal",72.5,10,,,
"Push 1","3 Nov 2025, 18:30","3 Nov 2025, 19:31","","Wrist curl Cable",,"",2,"normal",72.5,10,,,
"Push 1","3 Nov 2025, 18:30","3 Nov 2025, 19:31","","Triceps Kickback (Cable)",,"",0,"normal",40,10,,,
"Push 1","3 Nov 2025, 18:30","3 Nov 2025, 19:31","","Triceps Kickback (Cable)",,"",1,"normal",40,10,,,
"Push 1","3 Nov 2025, 18:30","3 Nov 2025, 19:31","","Triceps Kickback (Cable)",,"",2,"normal",40,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","Pull Up",,"3 grips",0,"normal",,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","Pull Up",,"3 grips",1,"normal",,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","Pull Up",,"3 grips",2,"normal",,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","T Bar Row",,"",0,"normal",160,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","T Bar Row",,"",1,"normal",180,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","T Bar Row",,"",2,"normal",180,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","T Bar Row",,"",3,"normal",135,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","Lat Pulldown (Cable)",,"Multi grip - end long head partials",0,"normal",180,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","Lat Pulldown (Cable)",,"Multi grip - end long head partials",1,"normal",200,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","Lat Pulldown (Cable)",,"Multi grip - end long head partials",2,"normal",180,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","Lat Pulldown (Cable)",,"Multi grip - end long head partials",3,"normal",140,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","Bicep Curl (Cable)",,"Ez bar",0,"normal",75,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","Bicep Curl (Cable)",,"Ez bar",1,"normal",75,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","Bicep Curl (Cable)",,"Ez bar",2,"normal",75,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","Hammer Curl (Dumbbell)",,"",0,"normal",80,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","Hammer Curl (Dumbbell)",,"",1,"normal",80,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","Hammer Curl (Dumbbell)",,"",2,"normal",70,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","Concentration Curl",,"",0,"normal",60,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","Concentration Curl",,"",1,"normal",50,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","Concentration Curl",,"",2,"normal",50,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","Shrug (Dumbbell)",,"",0,"normal",160,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","Shrug (Dumbbell)",,"",1,"normal",160,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","Shrug (Dumbbell)",,"",2,"normal",160,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","Rear Delt Reverse Fly (Cable)",,"",0,"normal",35,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","Rear Delt Reverse Fly (Cable)",,"",1,"normal",42.5,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","Rear Delt Reverse Fly (Cable)",,"",2,"normal",42.2,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","Reverse Curl (Barbell)",,"",0,"normal",75,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","Reverse Curl (Barbell)",,"",1,"normal",75,10,,,
"Pull 2","2 Nov 2025, 16:49","2 Nov 2025, 17:56","","Reverse Curl (Barbell)",,"",2,"normal",45,10,,,
"Legs 2","1 Nov 2025, 18:33","1 Nov 2025, 19:39","","Leg Extension (Machine)",,"Single leg",0,"normal",250,10,,,
"Legs 2","1 Nov 2025, 18:33","1 Nov 2025, 19:39","","Leg Extension (Machine)",,"Single leg",1,"normal",250,10,,,
"Legs 2","1 Nov 2025, 18:33","1 Nov 2025, 19:39","","Leg Extension (Machine)",,"Single leg",2,"normal",250,10,,,
